index,id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name,character,role,credit_count
27549,tm233648,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",MOVIE,2015,NR,74,['comedy'],['XX'],tt5087462,6.0,1036.0,4.159,5.6,66208,Jonathan Torrens,J-Roc,ACTOR,3
27550,tm233648,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",MOVIE,2015,NR,74,['comedy'],['XX'],tt5087462,6.0,1036.0,4.159,5.6,8781,Billy Bob Thornton,Himself,ACTOR,6
27551,tm233648,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",MOVIE,2015,NR,74,['comedy'],['XX'],tt5087462,6.0,1036.0,4.159,5.6,31988,Robb Wells,Unavailable,DIRECTOR,12
27552,tm233648,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",MOVIE,2015,NR,74,['comedy'],['XX'],tt5087462,6.0,1036.0,4.159,5.6,65831,John Paul Tremblay,Unavailable,DIRECTOR,12
27553,tm233648,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",MOVIE,2015,NR,74,['comedy'],['XX'],tt5087462,6.0,1036.0,4.159,5.6,65830,Mike Smith,Unavailable,DIRECTOR,12
27575,tm247767,Kiss of Life,MOVIE,2015,G,102,"['comedy', 'romance', 'drama']",['TR'],tt5348954,6.0,1248.0,3.297,4.3,97747,Ali Çelik,Sadik,ACTOR,3
27581,tm375681,S Storm,MOVIE,2016,PG-13,90,"['action', 'thriller', 'crime', 'drama']","['CN', 'HK']",tt5998744,5.0,697.0,3.625,5.7,36967,Louis Koo,William Luk,ACTOR,9
27589,tm375681,S Storm,MOVIE,2016,PG-13,90,"['action', 'thriller', 'crime', 'drama']","['CN', 'HK']",tt5998744,5.0,697.0,3.625,5.7,36977,Lo Hoi-pang,Sun Wah-shan,ACTOR,4
27591,tm375681,S Storm,MOVIE,2016,PG-13,90,"['action', 'thriller', 'crime', 'drama']","['CN', 'HK']",tt5998744,5.0,697.0,3.625,5.7,60405,Derek Tsang,Joe Ma,ACTOR,3
27592,tm375681,S Storm,MOVIE,2016,PG-13,90,"['action', 'thriller', 'crime', 'drama']","['CN', 'HK']",tt5998744,5.0,697.0,3.625,5.7,41802,Philip Keung,Bill Tang,ACTOR,4
27600,tm375681,S Storm,MOVIE,2016,PG-13,90,"['action', 'thriller', 'crime', 'drama']","['CN', 'HK']",tt5998744,5.0,697.0,3.625,5.7,44732,Joe Cheung,Chinese company board member,ACTOR,3
27610,tm232267,Mike Epps: Don't Take It Personal,MOVIE,2015,NR,60,['comedy'],['US'],tt5339586,4.0,274.0,3.226,4.6,9737,Mike Epps,Himself,ACTOR,7
27611,tm203056,Husband Factor,MOVIE,2015,PG-13,108,"['comedy', 'fantasy', 'romance', 'drama']",['TR'],tt4899096,6.0,5031.0,4.02,5.7,157093,Ezgi Mola,Efsun,ACTOR,3
27613,tm203056,Husband Factor,MOVIE,2015,PG-13,108,"['comedy', 'fantasy', 'romance', 'drama']",['TR'],tt4899096,6.0,5031.0,4.02,5.7,157095,Nevra Serezli,Peyker - Efsun Anneanne,ACTOR,3
27615,tm203056,Husband Factor,MOVIE,2015,PG-13,108,"['comedy', 'fantasy', 'romance', 'drama']",['TR'],tt4899096,6.0,5031.0,4.02,5.7,704592,Eda Ece,Ceren,ACTOR,4
27616,tm203056,Husband Factor,MOVIE,2015,PG-13,108,"['comedy', 'fantasy', 'romance', 'drama']",['TR'],tt4899096,6.0,5031.0,4.02,5.7,157099,Kıvanç Baruönü,Unavailable,DIRECTOR,3
27617,tm272484,Michael Che Matters,MOVIE,2016,NR,60,['comedy'],['US'],tt6209400,7.0,2586.0,4.977,6.8,85141,Michael Che,Himself,ACTOR,3
27623,tm198496,Aziz Ansari: Live at Madison Square Garden,MOVIE,2015,NR,58,['comedy'],['US'],tt4530184,7.0,3247.0,6.299,6.7,22297,Aziz Ansari,Himself,ACTOR,7
27624,tm198496,Aziz Ansari: Live at Madison Square Garden,MOVIE,2015,NR,58,['comedy'],['US'],tt4530184,7.0,3247.0,6.299,6.7,22297,Aziz Ansari,Unavailable,DIRECTOR,7
27631,tm201855,Katti Batti,MOVIE,2015,NR,138,"['romance', 'comedy', 'drama']",['IN'],tt4467262,5.0,3137.0,2.601,5.6,57762,Kangana Ranaut,Payal Ahuja,ACTOR,9
27632,tm201855,Katti Batti,MOVIE,2015,NR,138,"['romance', 'comedy', 'drama']",['IN'],tt4467262,5.0,3137.0,2.601,5.6,61022,Imran Khan,Madhav 'Maddy' Kabra,ACTOR,9
27633,tm201855,Katti Batti,MOVIE,2015,NR,138,"['romance', 'comedy', 'drama']",['IN'],tt4467262,5.0,3137.0,2.601,5.6,69505,Vivan Bhatena,Ricky,ACTOR,6
27634,tm201855,Katti Batti,MOVIE,2015,NR,138,"['romance', 'comedy', 'drama']",['IN'],tt4467262,5.0,3137.0,2.601,5.6,821095,Mithila Palkar,Koyal Kabra,ACTOR,4
27635,tm201855,Katti Batti,MOVIE,2015,NR,138,"['romance', 'comedy', 'drama']",['IN'],tt4467262,5.0,3137.0,2.601,5.6,1187032,Suparna Marwah,Madhav's Mother,ACTOR,3
27636,tm201855,Katti Batti,MOVIE,2015,NR,138,"['romance', 'comedy', 'drama']",['IN'],tt4467262,5.0,3137.0,2.601,5.6,1398092,Suhaas Ahuja,Roger,ACTOR,3
27637,tm201855,Katti Batti,MOVIE,2015,NR,138,"['romance', 'comedy', 'drama']",['IN'],tt4467262,5.0,3137.0,2.601,5.6,63375,Nikkhil Advani,Unavailable,DIRECTOR,3
27638,tm240728,Patton Oswalt: Talking for Clapping,MOVIE,2016,NR,65,"['comedy', 'documentation']",['US'],tt5457520,7.0,1971.0,3.899,6.5,7546,Patton Oswalt,Himself,ACTOR,9
27639,tm233463,Husband Factor: Resurrection,MOVIE,2016,PG,108,"['comedy', 'family', 'romance', 'drama', 'fantasy']",['TR'],tt5838944,5.0,297.0,3.726,6.1,157093,Ezgi Mola,Efsun,ACTOR,3
27641,tm233463,Husband Factor: Resurrection,MOVIE,2016,PG,108,"['comedy', 'family', 'romance', 'drama', 'fantasy']",['TR'],tt5838944,5.0,297.0,3.726,6.1,157095,Nevra Serezli,Unavailable,ACTOR,3
27643,tm233463,Husband Factor: Resurrection,MOVIE,2016,PG,108,"['comedy', 'family', 'romance', 'drama', 'fantasy']",['TR'],tt5838944,5.0,297.0,3.726,6.1,704592,Eda Ece,Ceren,ACTOR,4
27644,tm233463,Husband Factor: Resurrection,MOVIE,2016,PG,108,"['comedy', 'family', 'romance', 'drama', 'fantasy']",['TR'],tt5838944,5.0,297.0,3.726,6.1,157099,Kıvanç Baruönü,Unavailable,DIRECTOR,3
27645,tm290157,XV Beyond the Tryline,MOVIE,2016,NR,91,"['documentation', 'sport']",['GB'],tt5254198,7.0,75.0,1.4,7.5,893802,Prince Harry,Himself,ACTOR,4
27671,tm271839,"Dana Carvey: Straight White Male, 60",MOVIE,2016,NR,64,['comedy'],['US'],tt6217368,6.0,1483.0,5.384,6.3,5152,Dana Carvey,Himself,ACTOR,3
27672,tm271839,"Dana Carvey: Straight White Male, 60",MOVIE,2016,NR,64,['comedy'],['US'],tt6217368,6.0,1483.0,5.384,6.3,37676,Marcus Raboy,Unavailable,DIRECTOR,15
27673,tm232710,A Second Chance,MOVIE,2015,NR,130,"['romance', 'drama', 'family', 'sport', 'documentation']",['PH'],tt5226380,9.0,47.0,3.425,7.1,140443,Bea Alonzo,Basha,ACTOR,8
27674,tm232710,A Second Chance,MOVIE,2015,NR,130,"['romance', 'drama', 'family', 'sport', 'documentation']",['PH'],tt5226380,9.0,47.0,3.425,7.1,141676,John Lloyd Cruz,Popoy,ACTOR,6
27676,tm232710,A Second Chance,MOVIE,2015,NR,130,"['romance', 'drama', 'family', 'sport', 'documentation']",['PH'],tt5226380,9.0,47.0,3.425,7.1,175831,Arci Muñoz,Ara,ACTOR,3
27677,tm232710,A Second Chance,MOVIE,2015,NR,130,"['romance', 'drama', 'family', 'sport', 'documentation']",['PH'],tt5226380,9.0,47.0,3.425,7.1,134825,Al Tantay,Willie,ACTOR,5
27679,tm232710,A Second Chance,MOVIE,2015,NR,130,"['romance', 'drama', 'family', 'sport', 'documentation']",['PH'],tt5226380,9.0,47.0,3.425,7.1,140358,Janus Del Prado,Chinno,ACTOR,5
27683,tm232710,A Second Chance,MOVIE,2015,NR,130,"['romance', 'drama', 'family', 'sport', 'documentation']",['PH'],tt5226380,9.0,47.0,3.425,7.1,183146,Khalil Ramos,Noel,ACTOR,3
27687,tm232710,A Second Chance,MOVIE,2015,NR,130,"['romance', 'drama', 'family', 'sport', 'documentation']",['PH'],tt5226380,9.0,47.0,3.425,7.1,70044,Jeffrey Tam,Jethro,ACTOR,3
27689,tm232710,A Second Chance,MOVIE,2015,NR,130,"['romance', 'drama', 'family', 'sport', 'documentation']",['PH'],tt5226380,9.0,47.0,3.425,7.1,141692,Cathy Garcia-Molina,Unavailable,DIRECTOR,12
27695,tm234703,Soul Thieves,MOVIE,2015,NR,88,['horror'],['MX'],tt4990706,5.0,275.0,5.002,5.6,41114,Javier Escobar,Odilón,ACTOR,3
27704,tm134052,Umrika,MOVIE,2015,NR,98,"['drama', 'comedy']",['IN'],tt3995590,7.0,1463.0,4.514,5.8,4608,Tony Revolori,Lalu,ACTOR,4
27705,tm134052,Umrika,MOVIE,2015,NR,98,"['drama', 'comedy']",['IN'],tt3995590,7.0,1463.0,4.514,5.8,249969,Prateik Babbar,Udai,ACTOR,4
27708,tm134052,Umrika,MOVIE,2015,NR,98,"['drama', 'comedy']",['IN'],tt3995590,7.0,1463.0,4.514,5.8,4049,Adil Hussain,Agent de l’Immigration,ACTOR,8
27709,tm134052,Umrika,MOVIE,2015,NR,98,"['drama', 'comedy']",['IN'],tt3995590,7.0,1463.0,4.514,5.8,249974,Rajesh Tailang,Facteur,ACTOR,4
27710,tm134052,Umrika,MOVIE,2015,NR,98,"['drama', 'comedy']",['IN'],tt3995590,7.0,1463.0,4.514,5.8,249975,Amit Sial,Rajan,ACTOR,3
27716,tm234069,Wedding Association 2: Circumcision,MOVIE,2015,PG-13,107,['comedy'],['TR'],tt5114588,6.0,10261.0,5.328,6.3,135116,Rasim Öztekin,İsmail,ACTOR,3
27718,tm234069,Wedding Association 2: Circumcision,MOVIE,2015,PG-13,107,['comedy'],['TR'],tt5114588,6.0,10261.0,5.328,6.3,249325,Devrim Yakut,Hatice,ACTOR,4
27719,tm234069,Wedding Association 2: Circumcision,MOVIE,2015,PG-13,107,['comedy'],['TR'],tt5114588,6.0,10261.0,5.328,6.3,195082,Şinasi Yurtsever,Yılmaz,ACTOR,3
27722,tm234069,Wedding Association 2: Circumcision,MOVIE,2015,PG-13,107,['comedy'],['TR'],tt5114588,6.0,10261.0,5.328,6.3,135121,Erdal Tosun,Fikret'in Oda Arkadaşı,ACTOR,3
27742,tm234069,Wedding Association 2: Circumcision,MOVIE,2015,PG-13,107,['comedy'],['TR'],tt5114588,6.0,10261.0,5.328,6.3,195083,Selçuk Aydemir,Unavailable,DIRECTOR,3
27749,tm212968,Frank and Cindy,MOVIE,2015,NR,102,"['comedy', 'drama']",['US'],tt1239242,6.0,855.0,3.109,5.4,2139,Rene Russo,Cindy Brown,ACTOR,4
27753,tm212968,Frank and Cindy,MOVIE,2015,NR,102,"['comedy', 'drama']",['US'],tt1239242,6.0,855.0,3.109,5.4,55146,Marc Maron,Gilbert,ACTOR,9
27761,tm212968,Frank and Cindy,MOVIE,2015,NR,102,"['comedy', 'drama']",['US'],tt1239242,6.0,855.0,3.109,5.4,55912,G.J. Echternkamp,Unavailable,DIRECTOR,3
27771,tm211571,Niyazi Gül Dörtnala,MOVIE,2015,PG,106,"['comedy', 'drama', 'action']",['TR'],tt4505260,4.0,3170.0,3.158,4.2,168197,Ata Demirer,Niyazi Gül,ACTOR,4
27772,tm211571,Niyazi Gül Dörtnala,MOVIE,2015,PG,106,"['comedy', 'drama', 'action']",['TR'],tt4505260,4.0,3170.0,3.158,4.2,44295,Demet Akbağ,Sultan,ACTOR,5
27780,tm211571,Niyazi Gül Dörtnala,MOVIE,2015,PG,106,"['comedy', 'drama', 'action']",['TR'],tt4505260,4.0,3170.0,3.158,4.2,97750,Hakan Algul,Unavailable,DIRECTOR,4
27782,tm230478,Brent Morin: I'm Brent Morin,MOVIE,2015,NR,67,['comedy'],['US'],tt5280664,6.0,688.0,2.743,7.3,66532,Lance Bangs,Unavailable,DIRECTOR,8
27783,tm244923,My Mother's Wound,MOVIE,2016,PG-13,120,"['drama', 'war']",['TR'],tt5684860,7.0,3620.0,3.947,6.9,252907,Bora Akkaş,Salih,ACTOR,3
27786,tm244923,My Mother's Wound,MOVIE,2016,PG-13,120,"['drama', 'war']",['TR'],tt5684860,7.0,3620.0,3.947,6.9,135122,Ozan Güven,Borislav,ACTOR,3
27787,tm244923,My Mother's Wound,MOVIE,2016,PG-13,120,"['drama', 'war']",['TR'],tt5684860,7.0,3620.0,3.947,6.9,176452,Belçim Bilgin,Nerma,ACTOR,4
27788,tm244923,My Mother's Wound,MOVIE,2016,PG-13,120,"['drama', 'war']",['TR'],tt5684860,7.0,3620.0,3.947,6.9,179134,Okan Yalabık,Mirsad,ACTOR,3
27794,tm244923,My Mother's Wound,MOVIE,2016,PG-13,120,"['drama', 'war']",['TR'],tt5684860,7.0,3620.0,3.947,6.9,184723,Ozan Açıktan,Unavailable,DIRECTOR,4
27811,tm233570,Beauty and the Bestie,MOVIE,2015,NR,119,"['comedy', 'drama', 'action']",['PH'],tt4842270,5.0,294.0,3.422,4.8,250832,Vice Ganda,Natalia Thalia Nutreila / Erika Villavicencio,ACTOR,5
27812,tm233570,Beauty and the Bestie,MOVIE,2015,NR,119,"['comedy', 'drama', 'action']",['PH'],tt4842270,5.0,294.0,3.422,4.8,140444,Coco Martin,Emman Castillo,ACTOR,3
27819,tm233570,Beauty and the Bestie,MOVIE,2015,NR,119,"['comedy', 'drama', 'action']",['PH'],tt4842270,5.0,294.0,3.422,4.8,206969,Ryan Bang,Jin Jhong,ACTOR,5
27822,tm233570,Beauty and the Bestie,MOVIE,2015,NR,119,"['comedy', 'drama', 'action']",['PH'],tt4842270,5.0,294.0,3.422,4.8,250837,Lassy Marquez,Jude,ACTOR,3
27827,tm233570,Beauty and the Bestie,MOVIE,2015,NR,119,"['comedy', 'drama', 'action']",['PH'],tt4842270,5.0,294.0,3.422,4.8,250840,MC Calaquian,Stef,ACTOR,3
27835,tm233570,Beauty and the Bestie,MOVIE,2015,NR,119,"['comedy', 'drama', 'action']",['PH'],tt4842270,5.0,294.0,3.422,4.8,157404,Jelson Bay,Unavailable,ACTOR,4
27841,tm233570,Beauty and the Bestie,MOVIE,2015,NR,119,"['comedy', 'drama', 'action']",['PH'],tt4842270,5.0,294.0,3.422,4.8,145934,Wenn V. Deramas,Unavailable,DIRECTOR,3
27842,tm533845,Sam Kinison: The Scream Continues,MOVIE,2016,NR,29,['documentation'],['US'],tt6069058,6.0,39.0,1.225,7.0,110785,Sam Kinison,Himself,ACTOR,3
27849,tm242906,Sila Samayangalil,MOVIE,2016,NR,101,['drama'],['IN'],tt5877882,6.0,30.0,2.48,7.8,64203,Prakash Raj,Krishnamurthy,ACTOR,9
27852,tm242906,Sila Samayangalil,MOVIE,2016,NR,101,['drama'],['IN'],tt5877882,6.0,30.0,2.48,7.8,45436,Nassar,Doctor,ACTOR,17
27853,tm242906,Sila Samayangalil,MOVIE,2016,NR,101,['drama'],['IN'],tt5877882,6.0,30.0,2.48,7.8,141516,M. S. Bhaskar,Raghavan,ACTOR,5
27856,tm242906,Sila Samayangalil,MOVIE,2016,NR,101,['drama'],['IN'],tt5877882,6.0,30.0,2.48,7.8,143173,Shanmugarajan,ACP Karunakaran,ACTOR,5
27859,tm242906,Sila Samayangalil,MOVIE,2016,NR,101,['drama'],['IN'],tt5877882,6.0,30.0,2.48,7.8,64446,Priyadarshan,Unavailable,DIRECTOR,3
27866,tm236705,Ricardo O'Farrill: Abrazo Genial,MOVIE,2016,NR,92,['comedy'],['MX'],tt5547496,6.0,113.0,1.113,5.2,211560,Raúl Campos,Unavailable,DIRECTOR,21
27867,tm236705,Ricardo O'Farrill: Abrazo Genial,MOVIE,2016,NR,92,['comedy'],['MX'],tt5547496,6.0,113.0,1.113,5.2,590250,Jan Suter,Unavailable,DIRECTOR,20
27868,tm232947,Brahman Naman,MOVIE,2016,NR,94,['comedy'],"['GB', 'IN']",tt5240748,6.0,1884.0,3.764,5.6,234289,Shashank Arora,Naman,ACTOR,4
27876,tm232947,Brahman Naman,MOVIE,2016,NR,94,['comedy'],"['GB', 'IN']",tt5240748,6.0,1884.0,3.764,5.6,26949,Denzil Smith,Bernie,ACTOR,5
27893,tm232947,Brahman Naman,MOVIE,2016,NR,94,['comedy'],"['GB', 'IN']",tt5240748,6.0,1884.0,3.764,5.6,140242,Qaushiq Mukherjee,Unavailable,DIRECTOR,4
27897,tm233121,Dedemin Fişi,MOVIE,2016,PG,100,"['comedy', 'family']",['TR'],tt5191238,6.0,3524.0,2.177,5.9,206082,Ayşen Gruda,Unavailable,ACTOR,3
27898,tm233121,Dedemin Fişi,MOVIE,2016,PG,100,"['comedy', 'family']",['TR'],tt5191238,6.0,3524.0,2.177,5.9,235374,İrem Sak,Kader,ACTOR,4
27905,tm245791,My Stupid Boss,MOVIE,2016,NR,106,"['comedy', 'drama']",['ID'],tt5514296,7.0,1511.0,2.154,6.8,49309,Reza Rahadian,Bossman,ACTOR,6
27906,tm245791,My Stupid Boss,MOVIE,2016,NR,106,"['comedy', 'drama']",['ID'],tt5514296,7.0,1511.0,2.154,6.8,59965,Alex Abbad,Dika,ACTOR,3
27907,tm245791,My Stupid Boss,MOVIE,2016,NR,106,"['comedy', 'drama']",['ID'],tt5514296,7.0,1511.0,2.154,6.8,141349,Bront Palarae,Adrian,ACTOR,4
27908,tm245791,My Stupid Boss,MOVIE,2016,NR,106,"['comedy', 'drama']",['ID'],tt5514296,7.0,1511.0,2.154,6.8,284159,Chew Kin-Wah,Mr. Kho,ACTOR,4
27911,tm245791,My Stupid Boss,MOVIE,2016,NR,106,"['comedy', 'drama']",['ID'],tt5514296,7.0,1511.0,2.154,6.8,232715,Melissa Karim,Bossman's Wife,ACTOR,5
27915,tm245791,My Stupid Boss,MOVIE,2016,NR,106,"['comedy', 'drama']",['ID'],tt5514296,7.0,1511.0,2.154,6.8,595328,Richard Oh,Mr. Chia,ACTOR,3
27931,tm409220,Ojukokoro (Greed),MOVIE,2016,NR,110,"['comedy', 'thriller', 'crime']",['NG'],tt6660922,7.0,62.0,1.061,6.0,1603668,Ali Nuhu,Jubril,ACTOR,3
27932,tm409220,Ojukokoro (Greed),MOVIE,2016,NR,110,"['comedy', 'thriller', 'crime']",['NG'],tt6660922,7.0,62.0,1.061,6.0,167830,Wale Ojo,Mad Dog Max,ACTOR,4
27933,tm409220,Ojukokoro (Greed),MOVIE,2016,NR,110,"['comedy', 'thriller', 'crime']",['NG'],tt6660922,7.0,62.0,1.061,6.0,618764,Zainab Balogun,Sunday's Wife,ACTOR,5
27939,tm257141,Cedric the Entertainer: Live from the Ville,MOVIE,2016,NR,60,['comedy'],['US'],tt5753806,6.0,681.0,1.851,5.6,4678,Cedric the Entertainer,Himself,ACTOR,3
27940,tm257141,Cedric the Entertainer: Live from the Ville,MOVIE,2016,NR,60,['comedy'],['US'],tt5753806,6.0,681.0,1.851,5.6,38906,Troy Miller,Unavailable,DIRECTOR,7
27956,tm211424,Dharam Sankat Mein,MOVIE,2015,PG-13,129,"['comedy', 'drama']",['IN'],tt4354740,6.0,2237.0,2.129,6.8,69034,Paresh Rawal,Dharam Pal,ACTOR,22
27958,tm211424,Dharam Sankat Mein,MOVIE,2015,PG-13,129,"['comedy', 'drama']",['IN'],tt4354740,6.0,2237.0,2.129,6.8,55478,Naseeruddin Shah,Neel Anand Baba,ACTOR,19
27961,tm211424,Dharam Sankat Mein,MOVIE,2015,PG-13,129,"['comedy', 'drama']",['IN'],tt4354740,6.0,2237.0,2.129,6.8,698983,Alka Kaushal,Dharam Pal's wife,ACTOR,4
27964,tm244380,Barcelona: A Love Untold,MOVIE,2016,NR,132,"['drama', 'romance']",['PH'],tt5755912,7.0,749.0,2.518,6.1,178110,Kathryn Bernardo,Mia dela Torre,ACTOR,10
27965,tm244380,Barcelona: A Love Untold,MOVIE,2016,NR,132,"['drama', 'romance']",['PH'],tt5755912,7.0,749.0,2.518,6.1,231084,Daniel Padilla,Ely Antonio,ACTOR,8
27967,tm244380,Barcelona: A Love Untold,MOVIE,2016,NR,132,"['drama', 'romance']",['PH'],tt5755912,7.0,749.0,2.518,6.1,58838,Joey Marquez,Caloy Antonio,ACTOR,3
27968,tm244380,Barcelona: A Love Untold,MOVIE,2016,NR,132,"['drama', 'romance']",['PH'],tt5755912,7.0,749.0,2.518,6.1,133275,Ricky Davao,Robert dela Torre,ACTOR,3
27969,tm244380,Barcelona: A Love Untold,MOVIE,2016,NR,132,"['drama', 'romance']",['PH'],tt5755912,7.0,749.0,2.518,6.1,162377,Maria Isabel Lopez,Belinda Alfaro,ACTOR,3
27970,tm244380,Barcelona: A Love Untold,MOVIE,2016,NR,132,"['drama', 'romance']",['PH'],tt5755912,7.0,749.0,2.518,6.1,231085,Joshua Garcia,Tonying,ACTOR,4
27977,tm244380,Barcelona: A Love Untold,MOVIE,2016,NR,132,"['drama', 'romance']",['PH'],tt5755912,7.0,749.0,2.518,6.1,200814,Olivia M. Lamasan,Unavailable,DIRECTOR,3
27978,tm267112,Gang of the Caribbean,MOVIE,2016,NR,90,"['thriller', 'european']",['FR'],tt2174084,5.0,294.0,1.943,4.8,2065,Mathieu Kassovitz,The bar owner,ACTOR,4
27986,tm245042,Budhia Singh: Born to Run,MOVIE,2016,NR,112,"['drama', 'sport']",['IN'],tt5805252,8.0,1479.0,1.584,6.1,66872,Manoj Bajpayee,Biranchi Das,ACTOR,9
27988,tm245042,Budhia Singh: Born to Run,MOVIE,2016,NR,112,"['drama', 'sport']",['IN'],tt5805252,8.0,1479.0,1.584,6.1,128498,Tillotama Shome,Sukanti,ACTOR,5
27989,tm245042,Budhia Singh: Born to Run,MOVIE,2016,NR,112,"['drama', 'sport']",['IN'],tt5805252,8.0,1479.0,1.584,6.1,64475,Gajraj Rao,Unavailable,ACTOR,8
27992,tm198786,Crazy Beautiful You,MOVIE,2015,NR,115,"['romance', 'drama', 'comedy']",['PH'],tt4377918,7.0,828.0,3.591,6.9,178110,Kathryn Bernardo,Jackie Serrano,ACTOR,10
27993,tm198786,Crazy Beautiful You,MOVIE,2015,NR,115,"['romance', 'drama', 'comedy']",['PH'],tt4377918,7.0,828.0,3.591,6.9,231084,Daniel Padilla,Kiko Alcantara,ACTOR,8
27998,tm198786,Crazy Beautiful You,MOVIE,2015,NR,115,"['romance', 'drama', 'comedy']",['PH'],tt4377918,7.0,828.0,3.591,6.9,148043,Kakai Bautista,Unavailable,ACTOR,5
27999,tm198786,Crazy Beautiful You,MOVIE,2015,NR,115,"['romance', 'drama', 'comedy']",['PH'],tt4377918,7.0,828.0,3.591,6.9,148870,Hyubs Azarcon,Unavailable,ACTOR,4
28008,tm198786,Crazy Beautiful You,MOVIE,2015,NR,115,"['romance', 'drama', 'comedy']",['PH'],tt4377918,7.0,828.0,3.591,6.9,260736,Chie Filomeno,Unavailable,ACTOR,3
28010,tm198786,Crazy Beautiful You,MOVIE,2015,NR,115,"['romance', 'drama', 'comedy']",['PH'],tt4377918,7.0,828.0,3.591,6.9,164759,Cheska Iñigo,Unavailable,ACTOR,4
28011,tm198786,Crazy Beautiful You,MOVIE,2015,NR,115,"['romance', 'drama', 'comedy']",['PH'],tt4377918,7.0,828.0,3.591,6.9,184056,Bryan Santos,Unavailable,ACTOR,3
28012,tm198786,Crazy Beautiful You,MOVIE,2015,NR,115,"['romance', 'drama', 'comedy']",['PH'],tt4377918,7.0,828.0,3.591,6.9,164764,Mae Cruz-Alviar,Unavailable,DIRECTOR,5
28013,tm226320,Kara Bela,MOVIE,2015,PG-13,100,"['comedy', 'action', 'drama']",['TR'],tt5274684,7.0,8920.0,5.414,6.7,113767,Cengiz Bozkurt,Kudret,ACTOR,3
28029,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,73235,Takanori Iwata,Cobra,ACTOR,5
28030,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,167262,Nobuyuki Suzuki,Yamato,ACTOR,6
28031,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,206905,Keita Machida,Harada Noboru,ACTOR,5
28032,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,156835,Yuki Yamada,Yoshiki Murayama,ACTOR,5
28033,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,603750,Wataru Ichinose,Kotaro Seki,ACTOR,6
28034,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,898909,ANARCHY,9,ACTOR,4
28035,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,281652,Hiroomi Tosaka,Hiroto Amamiya,ACTOR,5
28036,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,667981,Kenjiro Yamashita,Dan,ACTOR,5
28037,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,68842,Kento Hayashi,Norihisa Hyuga,ACTOR,4
28038,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,380115,Takahiro,Masaki Amamiya,ACTOR,5
28039,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,252968,Masayasu Yagi,Kabuto Ijuin,ACTOR,4
28040,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,96963,Masataka Kubota,Smoky,ACTOR,6
28041,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,127658,Sho Aoyagi,Tsukumo,ACTOR,4
28042,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,164502,Takayuki Suzuki,Hideto Furuya,ACTOR,5
28043,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,53336,Ryôhei Abe,Sakyo,ACTOR,3
28044,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,408883,Kaede,Shiba,ACTOR,3
28045,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,613492,Hayato Onozuka,Kirinji,ACTOR,3
28048,tm424879,Road To High & Low,MOVIE,2016,NR,95,"['action', 'drama']",['JP'],tt5659164,7.0,177.0,4.283,6.0,1612215,Sato Harumi,Oshiage,ACTOR,3
